1 2304.25
6 1749.33
11 1495.42
16 1262.37
21 1159.63
26 988.011
31 914.499
36 787.247
41 714.942
46 628.887
51 588.082
56 563.545
61 528.335
66 483.17
71 463.294
76 381.062
81 362.003
86 323.804
91 299.299
96 287.581
101 275.258
106 258.191
111 251.336
116 243.223
121 230.4
126 222.597
131 214.18
136 208.642
141 204.878
146 194.53
151 192.225
156 184.727
161 179.24
166 169.738
171 165.662
176 163.866
181 147.581
186 143.117
191 138.339
196 131.646
201 127.04
206 123.579
211 122.98
216 121.162
221 119.734
226 117.305
231 115.305
236 114.734
241 111.049
246 107.253
251 105.284
256 104.432
261 103.965
266 103.533
271 103.533
276 98.9529
281 102.918
286 102.479
291 102.469
296 98.5818
301 94.4111
306 93.9774
311 92.1752
316 89.0757
321 88.3068
326 88.3068
331 87.9358
336 87.9358
341 87.9358
346 87.9358
351 87.9358
356 87.9358
361 86.8696
366 84.5778
371 84.1485
376 83.7778
381 83.7778
386 83.192
391 81.6003
396 81.0382
401 80.9546
406 80.9546
411 79.3614
416 78.2892
421 77.9537
426 77.214
431 77.214
436 76.6781
441 75.6134
446 75.6134
451 75.5069
456 75.5069
461 75.5069
466 75.5069
471 75.4545
476 75.4545
481 74.8861
486 74.6023
491 74.3538
496 74.1916
501 71.9737
506 71.9737
511 71.547
516 71.425
521 71.1738
526 71.1738
531 71.1738
536 70.6874
541 70.6874
546 70.6874
551 70.6874
556 70.6874
561 70.6874
566 70.4397
571 70.104
576 70.104
581 70.104
586 70.104
591 70.104
596 69.9072
601 69.9072
606 69.9072
611 69.9072
616 69.9072
621 69.9072
626 69.6335
631 69.6335
636 69.6335
641 68.7695
646 68.7695
651 68.7695
656 68.2959
661 68.2959
666 67.6578
671 67.6578
676 66.9087
681 66.9087
686 66.9087
691 66.301
696 66.1647
701 66.1647
706 66.1647
711 65.2338
716 65.2338
721 64.5839
726 64.5839
731 64.5839
736 64.5839
741 64.1237
746 64.0652
751 63.96
756 63.96
761 63.96
766 63.96
771 63.96
776 63.7243
781 63.6346
786 63.6346
791 63.6346
796 63.6346
801 63.6346
806 63.2091
811 63.2091
816 63.2091
821 63.2091
826 63.0429
831 63.0429
836 63.0429
841 63.0429
846 63.0429
851 63.0429
856 63.0429
861 63.0429
866 63.0429
871 63.0429
876 63.0429
881 63.0429
886 63.0429
891 63.0429
896 63.0429
901 63.0429
906 63.0429
911 63.0429
916 63.0429
921 62.4458
926 62.4458
931 62.4458
936 62.4458
941 62.3674
946 62.3674
951 62.3674
956 62.3674
961 62.3674
966 62.3674
971 62.3674
976 62.3674
981 62.3674
986 62.3674
991 62.3674
996 62.3674
