# Temperature: Total Energy:      Error: 
0.5   -0.972344 0.000939892
0.65   -0.913865 0.000833501
0.8   -0.848373 0.000571976
0.95   -0.783582 0.000421717
1.1   -0.719828 0.000393502
1.25   -0.663904  0.00034253
1.4   -0.612899 0.000301048
1.55    -0.56843 0.000268118
1.7   -0.528516 0.000295855
1.85   -0.493811 0.000246454
2   -0.462093  0.00025896
