0.948317 1.01095
0.948317 1.01095
1.20593 0.774782
1.10558 0.896312
1.10558 0.896312
1.43028 0.458613
0.485866 0.735246
-0.939342 1.01396
-0.939342 1.01396
-0.939342 1.01396
-0.939342 1.01396
-0.727654 0.96987
0.0262038 0.422602
0.38332 0.626839
1.18784 0.798613
1.18784 0.798613
1.18784 0.798613
1.18784 0.798613
1.18784 0.798613
-0.605765 0.864152
-0.605765 0.864152
-0.605765 0.864152
0.6563 0.912831
1.38403 0.52267
1.38403 0.52267
0.500323 0.751118
1.29091 0.656177
0.883058 1.02351
0.883058 1.02351
-0.790571 1.00478
-0.790571 1.00478
-0.790571 1.00478
-0.790571 1.00478
-1.12772 0.872016
-1.12772 0.872016
-1.12772 0.872016
-0.683892 0.93677
-0.683892 0.93677
-0.683892 0.93677
-0.448449 0.694553
-0.668228 0.923441
-0.668228 0.923441
-0.668228 0.923441
-1.25568 0.706341
-1.87662 0.0707042
-0.731763 0.972634
-0.731763 0.972634
-0.731763 0.972634
-0.731763 0.972634
-0.731763 0.972634
-0.731763 0.972634
-1.55869 0.299878
-1.83624 0.0876295
-0.69523 0.945956
0.255799 0.515986
-1.00683 0.981451
-1.00683 0.981451
0.292976 0.544589
-1.10643 0.895416
-0.557103 0.813127
1.07989 0.922313
1.24082 0.727145
1.24082 0.727145
1.23144 0.740143
1.3032 0.638507
0.525302 0.778546
-0.336935 0.582553
-0.336935 0.582553
1.30454 0.636574
0.0897868 0.433384
-1.29513 0.650114
-1.21838 0.75801
-0.38959 0.633112
0.981999 0.996022
-0.581456 0.839043
0.325345 0.572136
1.5681 0.289651
1.5681 0.289651
1.30212 0.640055
1.30212 0.640055
1.30212 0.640055
1.08459 0.917746
1.02518 0.968815
1.02518 0.968815
0.818954 1.01491
0.721933 0.965919
-0.364409 0.608313
1.22432 0.749916
0.213973 0.48801
0.981508 0.996279
0.487118 0.736619
0.487118 0.736619
0.487118 0.736619
1.29527 0.649913
1.29527 0.649913
1.29527 0.649913
1.29527 0.649913
-0.409351 0.653262
0.821655 1.01568
-0.804169 1.0101
-1.11259 0.888799
-1.11259 0.888799
-1.11259 0.888799
-1.11259 0.888799
-0.372539 0.616203
0.0391423 0.423839
0.0391423 0.423839
0.828516 1.01747
