1 2.40004 +- 0.0676364 0.240335 0.210319 1
1 1.86037 +- 0.0502952 0.0831959 0.346594 1
1 2.02354 +- 0.060702 -0.00357859 0.340579 1
1 10.2458 +- 0.279554 -0.0232199 0.154969 1
1 6.9681 +- 0.233283 0.0665379 0.176858 1
1 4.03199 +- 0.0892295 -0.122568 0.211842 1
1 2.27994 +- 0.0789981 0.0316859 0.324492 1
1 3.63275 +- 0.11911 0.221718 0.179068 1
1 2.94196 +- 0.104396 0.10877 0.256246 1
1 1.99543 +- 0.0804168 0.0553281 0.336205 1
