-1.21933 0.957466
-1.01431 1.25066
-1.01431 1.25066
-0.461504 0.0669723
-0.339008 -0.555625
-0.339008 -0.555625
-1.01332 1.25118
-0.674956 0.883272
-0.564499 0.514624
0.831056 1.19234
-0.430525 -0.0838307
-0.443332 -0.0207393
-0.443332 -0.0207393
0.507616 0.278591
-0.915275 1.25849
-0.915275 1.25849
-0.64158 0.784886
-0.64158 0.784886
-0.64158 0.784886
-0.64158 0.784886
-1.20824 0.982513
-0.163842 -1.39806
-0.163842 -1.39806
-1.69009 -1.02447
-1.76282 -1.48689
-2.15477 -4.68597
-0.614663 0.697262
-0.614663 0.697262
-0.392316 -0.27731
0.825288 1.18529
0.825288 1.18529
-0.955843 1.26624
-1.15424 1.08972
-1.15424 1.08972
0.580955 0.577263
-0.0652437 -1.67928
-1.5003 -0.0129024
-1.5003 -0.0129024
-1.46123 0.160066
-1.46123 0.160066
-1.46123 0.160066
-1.01656 1.24944
-0.178746 -1.33888
-0.773494 1.1071
0.462585 0.0721225
0.509652 0.287537
0.732095 1.02516
0.732095 1.02516
0.732095 1.02516
-0.657718 0.833885
-0.657718 0.833885
0.165616 -1.39121
-0.707021 0.967021
-0.709725 0.973602
-0.709725 0.973602
-0.726141 1.01194
0.603613 0.65917
0.487905 0.190183
1.04744 1.22811
1.04744 1.22811
1.04744 1.22811
0.606919 0.670696
0.606919 0.670696
0.606919 0.670696
1.52791 -0.14242
1.52791 -0.14242
0.427762 -0.097572
0.427762 -0.097572
0.427762 -0.097572
0.427762 -0.097572
0.427762 -0.097572
1.20834 0.982278
1.03038 1.24095
1.03038 1.24095
1.03038 1.24095
0.586799 0.598876
0.586799 0.598876
0.586799 0.598876
-1.15204 1.09356
-1.15204 1.09356
-0.667557 0.862448
-0.667557 0.862448
-0.560608 0.499432
-0.677871 0.891322
-1.16493 1.07046
-1.09341 1.18069
0.212985 -1.19043
-0.558902 0.492729
0.450215 0.0127471
0.920157 1.26024
0.920157 1.26024
0.920157 1.26024
0.920157 1.26024
0.920157 1.26024
-0.152375 -1.44102
-0.988204 1.26147
-0.988204 1.26147
0.508367 0.281895
0.508367 0.281895
0.921524 1.26069
1.07365 1.20335
1.07365 1.20335
1.07365 1.20335
0.390295 -0.287723
0.390295 -0.287723
-1.15127 1.0949
-0.00606701 -1.73561
-0.721217 1.00073
0.089823 -1.62947
-0.56679 0.523504
0.541161 0.421362
-0.794649 1.14228
-1.2254 0.943299
0.535888 0.399586
1.14034 1.11331
0.7794 1.11737
0.7794 1.11737
0.7794 1.11737
0.7794 1.11737
-0.801256 1.15234
-0.801256 1.15234
-0.801256 1.15234
-0.801256 1.15234
-0.801256 1.15234
-0.0999912 -1.60463
-0.0999912 -1.60463
1.23413 0.922426
1.23413 0.922426
-0.448608 0.00495761
-1.98902 -3.18793
-1.98902 -3.18793
-1.052 1.22424
-1.052 1.22424
-1.052 1.22424
-1.052 1.22424
0.53437 0.393271
1.32205 0.67699
1.32205 0.67699
-0.37148 -0.385346
-0.150212 -1.44886
-0.150212 -1.44886
-0.356937 -0.461425
0.538656 0.411048
0.63522 0.764846
0.957006 1.26623
0.957006 1.26623
0.986275 1.26203
0.986275 1.26203
0.123454 -1.5384
-1.09395 1.18003
-0.801298 1.1524
-0.801298 1.1524
-0.801298 1.1524
-0.801298 1.1524
0.780062 1.1185
0.780062 1.1185
-0.393387 -0.271798
-1.45408 0.190434
-1.45408 0.190434
-0.857069 1.2201
-1.06793 1.20928
-1.06793 1.20928
-1.06793 1.20928
-1.06793 1.20928
-1.06793 1.20928
0.248278 -1.02286
-0.730445 1.02153
-0.730445 1.02153
0.740558 1.04333
0.740558 1.04333
0.740558 1.04333
0.740558 1.04333
0.639599 0.778687
0.639599 0.778687
0.639599 0.778687
-0.896848 1.24985
-0.896848 1.24985
-0.896848 1.24985
-0.896848 1.24985
-0.896848 1.24985
0.38858 -0.296577
0.38858 -0.296577
1.05275 1.22358
0.950799 1.26611
0.769806 1.1005
0.769806 1.1005
0.769806 1.1005
0.769806 1.1005
0.769806 1.1005
0.769806 1.1005
0.923957 1.26144
0.923957 1.26144
1.34729 0.594825
1.34729 0.594825
0.678054 0.891827
0.678054 0.891827
0.4861 0.181929
0.4861 0.181929
-0.911215 1.25686
0.728679 1.01762
0.380005 -0.340976
0.925041 1.26176
1.50433 -0.0314121
